case_id,uplift_score,targeted,model_auc_reported
C000005304,0.6594,True,0.71
C000019028,0.6037,True,0.71
C000019810,0.5624,True,0.71
C000017163,1.0,True,0.71
C000028442,0.7792,True,0.71
C000004445,0.8747,True,0.71
C000035152,0.4411,False,0.71
C000007850,0.5503,True,0.71
C000012457,0.0179,False,0.71
C000011535,0.3897,False,0.71
C000020730,0.478,False,0.71
C000008452,0.4334,False,0.71
C000014371,0.6494,True,0.71
C000008852,0.5756,True,0.71
C000023453,0.3332,False,0.71
C000026862,0.2999,False,0.71
C000008668,0.7415,True,0.71
C000006510,0.242,False,0.71
C000002344,1.0,True,0.71
C000021517,0.8871,True,0.71
C000023225,0.3458,False,0.71
C000035184,0.7208,True,0.71
C000023673,0.5541,True,0.71
C000004943,0.5227,False,0.71
C000026177,0.7457,True,0.71
C000026837,0.5823,True,0.71
C000023235,0.6253,True,0.71
C000006444,0.3105,False,0.71
C000032015,0.2177,False,0.71
C000014792,0.4098,False,0.71
C000031593,0.5373,False,0.71
C000003835,0.1653,False,0.71
C000038515,0.628,True,0.71
C000024187,0.7468,True,0.71
C000036393,0.3452,False,0.71
C000035845,0.3078,False,0.71
C000008708,0.7533,True,0.71
C000024195,0.4568,False,0.71
C000015742,0.6896,True,0.71
C000023828,0.1732,False,0.71
C000028877,0.5691,True,0.71
C000025916,0.6011,True,0.71
C000020325,0.6846,True,0.71
C000028344,0.4685,False,0.71
C000000441,0.2488,False,0.71
C000014102,0.4763,False,0.71
C000006354,0.7124,True,0.71
C000001664,0.5518,True,0.71
C000013901,0.3408,False,0.71
C000020066,0.3961,False,0.71
C000010423,0.2213,False,0.71
C000036041,0.3199,False,0.71
C000017605,0.3024,False,0.71
C000025261,0.1567,False,0.71
C000009137,0.4602,False,0.71
C000010927,0.5366,False,0.71
C000022230,0.2342,False,0.71
C000038958,0.3357,False,0.71
C000032721,0.714,True,0.71
C000005761,0.4805,False,0.71
C000016964,0.486,False,0.71
C000016211,0.5533,True,0.71
C000014368,0.521,False,0.71
C000024458,0.3478,False,0.71
C000033796,0.5183,False,0.71
C000029064,0.0352,False,0.71
C000010825,0.7018,True,0.71
C000013926,0.892,True,0.71
C000024982,0.2074,False,0.71
C000033122,0.4699,False,0.71
C000019178,0.2348,False,0.71
C000028312,0.2367,False,0.71
C000036258,0.4557,False,0.71
C000022869,0.7599,True,0.71
C000039637,0.983,True,0.71
C000038389,0.5212,False,0.71
C000039643,0.676,True,0.71
C000015847,0.5013,False,0.71
C000028817,0.6783,True,0.71
C000036295,0.6982,True,0.71
C000010594,0.6587,True,0.71
C000037432,0.2319,False,0.71
C000000157,0.5368,False,0.71
C000034822,0.4187,False,0.71
C000013814,0.7918,True,0.71
C000021423,0.7543,True,0.71
C000015270,0.0708,False,0.71
C000007796,0.3034,False,0.71
C000025240,0.7068,True,0.71
C000034904,0.5357,False,0.71
C000033497,0.599,True,0.71
C000033953,0.627,True,0.71
C000030907,0.0153,False,0.71
C000001071,0.4854,False,0.71
C000039952,0.4667,False,0.71
C000015132,0.8163,True,0.71
C000010165,0.3198,False,0.71
C000020014,0.5165,False,0.71
C000030340,0.0,False,0.71
C000029848,0.459,False,0.71
C000039511,0.6304,True,0.71
C000005794,0.5875,True,0.71
C000005488,0.3609,False,0.71
C000029648,0.3026,False,0.71
C000022831,0.5462,False,0.71
C000024913,0.1356,False,0.71
C000022717,0.6301,True,0.71
C000012034,0.6317,True,0.71
C000025807,0.425,False,0.71
C000024031,0.8193,True,0.71
C000022317,0.5922,True,0.71
C000035644,0.3281,False,0.71
C000002045,0.7299,True,0.71
C000031647,0.4056,False,0.71
C000008127,0.4526,False,0.71
C000016153,0.3979,False,0.71
C000033113,0.7324,True,0.71
C000016715,0.6509,True,0.71
C000033360,0.4113,False,0.71
C000007051,0.3468,False,0.71
C000015194,0.3885,False,0.71
C000022821,0.5473,False,0.71
C000012540,0.4615,False,0.71
C000009555,0.3516,False,0.71
C000037112,0.7773,True,0.71
C000037250,0.4097,False,0.71
C000008060,0.3874,False,0.71
C000009476,0.8215,True,0.71
C000005872,0.468,False,0.71
C000007428,0.4305,False,0.71
C000027253,0.5152,False,0.71
C000016515,0.4787,False,0.71
C000018499,0.3989,False,0.71
C000038769,0.5944,True,0.71
C000029577,0.5356,False,0.71
C000011102,0.34,False,0.71
C000023920,0.4588,False,0.71
C000010048,0.3852,False,0.71
C000027062,0.2617,False,0.71
C000030789,0.6995,True,0.71
C000016372,0.6067,True,0.71
C000002531,0.4704,False,0.71
C000022463,0.8826,True,0.71
C000018929,0.6073,True,0.71
C000019997,0.6274,True,0.71
C000024410,0.3092,False,0.71
C000025494,0.1439,False,0.71
C000000894,0.758,True,0.71
C000012611,0.7778,True,0.71
C000015426,0.7058,True,0.71
C000018609,0.3411,False,0.71
C000015410,0.4161,False,0.71
C000002448,0.5537,True,0.71
C000031087,0.3084,False,0.71
C000025161,0.6138,True,0.71
C000039328,0.7445,True,0.71
C000034547,0.0575,False,0.71
C000004406,0.5052,False,0.71
C000015247,0.5293,False,0.71
C000026933,0.4473,False,0.71
C000013687,0.5857,True,0.71
C000036955,0.4412,False,0.71
C000003647,0.5244,False,0.71
C000030399,0.3823,False,0.71
C000029511,0.6473,True,0.71
C000017508,0.4617,False,0.71
C000021570,0.4488,False,0.71
C000021053,0.4275,False,0.71
C000011800,0.6411,True,0.71
C000013345,0.6376,True,0.71
C000032158,0.6736,True,0.71
C000025910,0.3391,False,0.71
C000037502,0.4236,False,0.71
C000027501,0.319,False,0.71
C000037710,0.7341,True,0.71
C000034827,0.3009,False,0.71
C000028857,0.1368,False,0.71
C000031788,0.2893,False,0.71
C000022305,0.6705,True,0.71
C000009665,0.2165,False,0.71
C000017959,0.2578,False,0.71
C000022304,0.6769,True,0.71
C000032849,0.5427,False,0.71
C000015332,0.3643,False,0.71
C000006158,0.4768,False,0.71
C000002164,0.3818,False,0.71
C000030921,0.1748,False,0.71
C000019647,0.5599,True,0.71
C000018316,0.4711,False,0.71
C000032444,0.6938,True,0.71
C000031929,0.3383,False,0.71
C000028534,0.5316,False,0.71
C000025059,0.7278,True,0.71
C000027764,0.4717,False,0.71
C000030568,0.6598,True,0.71
C000038009,0.0989,False,0.71
C000011080,0.5607,True,0.71
C000020138,0.3628,False,0.71
C000030620,0.7212,True,0.71
C000033036,0.4031,False,0.71
C000025536,0.555,True,0.71
C000013106,0.862,True,0.71
C000029121,0.2717,False,0.71
C000031325,0.3923,False,0.71
C000011646,0.5201,False,0.71
C000030924,0.3595,False,0.71
C000026771,0.3132,False,0.71
C000038733,0.4972,False,0.71
C000019929,0.4441,False,0.71
C000032244,0.4471,False,0.71
C000026689,0.1847,False,0.71
C000037778,0.4459,False,0.71
C000021763,0.4655,False,0.71
C000037079,0.1728,False,0.71
C000001372,0.4144,False,0.71
C000014833,0.3615,False,0.71
C000034468,0.9103,True,0.71
C000038663,0.4165,False,0.71
C000006728,0.4856,False,0.71
C000011376,0.3739,False,0.71
C000035257,0.562,True,0.71
C000018144,0.3342,False,0.71
C000037016,0.1209,False,0.71
C000017679,0.2906,False,0.71
C000014916,0.359,False,0.71
C000017336,0.4915,False,0.71
C000004738,0.2941,False,0.71
C000001502,0.4172,False,0.71
C000035491,0.5699,True,0.71
C000018133,0.7091,True,0.71
C000002260,0.2757,False,0.71
C000005965,0.4727,False,0.71
C000026014,0.5164,False,0.71
C000012841,0.5117,False,0.71
C000007745,0.4875,False,0.71
C000000225,0.2071,False,0.71
C000002319,0.4865,False,0.71
C000038393,0.4214,False,0.71
C000023633,0.4129,False,0.71
C000024564,0.2452,False,0.71
C000016935,0.4706,False,0.71
C000003356,0.3926,False,0.71
C000017076,0.4837,False,0.71
C000017061,0.5618,True,0.71
C000015917,0.5051,False,0.71
C000006535,0.7464,True,0.71
C000005251,0.6134,True,0.71
C000017941,0.2807,False,0.71
C000026267,0.6386,True,0.71
C000036182,0.7633,True,0.71
C000033154,0.6056,True,0.71
C000030500,0.4746,False,0.71
C000038121,1.0,True,0.71
C000010129,0.7115,True,0.71
C000000417,0.6853,True,0.71
C000010082,0.8778,True,0.71
C000002780,0.6497,True,0.71
C000032399,0.3763,False,0.71
C000021999,0.4703,False,0.71
C000008507,0.4889,False,0.71
C000020854,0.4563,False,0.71
C000014584,0.5513,True,0.71
C000020143,0.3089,False,0.71
C000031922,0.3834,False,0.71
C000009218,0.18,False,0.71
C000019201,0.8771,True,0.71
C000037649,0.8256,True,0.71
C000034351,0.1219,False,0.71
C000034430,0.7481,True,0.71
C000009710,0.5006,False,0.71
C000038295,0.3384,False,0.71
C000002756,0.6379,True,0.71
C000025173,0.5686,True,0.71
C000020777,0.7172,True,0.71
C000020879,0.5184,False,0.71
C000010918,0.7398,True,0.71
C000006634,0.274,False,0.71
C000035515,0.4686,False,0.71
C000006790,0.5683,True,0.71
C000002965,0.4149,False,0.71
C000033282,0.5441,False,0.71
C000017186,0.7808,True,0.71
C000013045,0.562,True,0.71
C000026417,0.3347,False,0.71
C000023438,0.2208,False,0.71
C000036416,0.574,True,0.71
C000030837,0.5898,True,0.71
C000005371,0.5727,True,0.71
C000022419,0.3657,False,0.71
C000017752,0.5816,True,0.71
C000031567,0.6567,True,0.71
C000022413,0.4166,False,0.71
C000021138,0.6579,True,0.71
C000002543,0.7654,True,0.71
C000018226,0.3076,False,0.71
C000029941,0.2691,False,0.71
C000013161,0.2941,False,0.71
C000002692,0.4815,False,0.71
C000004840,0.6398,True,0.71
C000003138,0.8548,True,0.71
C000036610,0.3318,False,0.71
C000000018,0.7739,True,0.71
C000038894,0.6049,True,0.71
C000018856,0.3679,False,0.71
C000030257,0.4686,False,0.71
C000022057,0.4791,False,0.71
C000002959,0.5199,False,0.71
C000011639,0.531,False,0.71
C000007465,0.6857,True,0.71
C000036775,0.4026,False,0.71
C000000318,0.4612,False,0.71
C000012492,0.2111,False,0.71
C000015043,0.4817,False,0.71
C000026412,0.6222,True,0.71
C000023743,0.9504,True,0.71
C000028428,0.3294,False,0.71
C000003814,0.4104,False,0.71
C000023210,0.4175,False,0.71
C000021706,0.3627,False,0.71
C000008237,0.0,False,0.71
C000017933,0.4641,False,0.71
C000033776,0.369,False,0.71
C000023191,0.48,False,0.71
C000010561,0.5415,False,0.71
C000032489,0.432,False,0.71
C000000698,0.8049,True,0.71
C000010623,0.4196,False,0.71
C000025897,0.2939,False,0.71
C000032702,0.4948,False,0.71
C000037447,0.6392,True,0.71
C000015445,0.1897,False,0.71
C000038953,0.715,True,0.71
C000025118,0.368,False,0.71
C000035151,0.1975,False,0.71
C000012780,0.3409,False,0.71
C000001944,0.0,False,0.71
C000023708,0.3595,False,0.71
C000020277,0.5478,False,0.71
C000013314,0.5076,False,0.71
C000017985,0.2201,False,0.71
C000027283,0.3788,False,0.71
C000029900,0.4186,False,0.71
C000037854,0.6109,True,0.71
C000035373,0.4472,False,0.71
C000009809,0.748,True,0.71
C000000056,0.5393,False,0.71
C000016456,0.5882,True,0.71
C000028421,0.7997,True,0.71
C000002113,0.4419,False,0.71
C000031031,0.381,False,0.71
C000035895,0.3245,False,0.71
C000019573,0.4958,False,0.71
C000022043,0.2927,False,0.71
C000017900,0.5171,False,0.71
C000027925,0.4979,False,0.71
C000016745,0.5403,False,0.71
C000016175,0.4494,False,0.71
C000022550,0.5362,False,0.71
C000017589,0.2162,False,0.71
C000019076,0.333,False,0.71
C000034622,0.4024,False,0.71
C000031939,0.7522,True,0.71
C000037443,0.1985,False,0.71
C000004094,0.3612,False,0.71
C000031335,0.5181,False,0.71
C000032085,0.5499,False,0.71
C000035698,0.2849,False,0.71
C000020460,0.7656,True,0.71
C000035057,0.662,True,0.71
C000038881,0.229,False,0.71
C000019743,0.6718,True,0.71
C000032090,0.2338,False,0.71
C000039017,0.7672,True,0.71
C000027338,0.2509,False,0.71
C000036557,0.6499,True,0.71
C000005341,0.4282,False,0.71
C000004979,0.1833,False,0.71
C000031780,0.5854,True,0.71
C000019593,0.3559,False,0.71
C000009017,0.6191,True,0.71
C000003950,0.6553,True,0.71
C000037108,0.0,False,0.71
C000021744,0.3742,False,0.71
C000038540,0.4777,False,0.71
C000014673,0.6739,True,0.71
C000023960,0.8718,True,0.71
C000016401,0.3057,False,0.71
C000012413,0.621,True,0.71
C000020501,0.5175,False,0.71
C000007033,0.6635,True,0.71
C000004142,0.7799,True,0.71
C000027644,0.7948,True,0.71
C000038395,0.4776,False,0.71
C000028203,0.3019,False,0.71
C000007908,0.6594,True,0.71
C000012449,0.5228,False,0.71
C000007477,0.7153,True,0.71
C000004071,0.26,False,0.71
C000010832,0.5284,False,0.71
C000017983,0.5011,False,0.71
C000022652,0.5621,True,0.71
C000005999,0.3783,False,0.71
C000038426,0.424,False,0.71
C000001395,0.2415,False,0.71
C000010506,1.0,True,0.71
C000009888,0.9082,True,0.71
C000011166,0.2836,False,0.71
C000037426,0.6518,True,0.71
C000013574,0.2369,False,0.71
C000011374,0.0316,False,0.71
C000038035,0.5954,True,0.71
C000001678,0.5776,True,0.71
C000037564,0.4979,False,0.71
C000018365,0.7047,True,0.71
C000025643,0.3471,False,0.71
C000039563,0.5286,False,0.71
C000029830,0.6001,True,0.71
C000010893,0.4562,False,0.71
C000023995,0.734,True,0.71
C000030320,0.6048,True,0.71
C000030470,0.3366,False,0.71
C000031621,0.9093,True,0.71
C000022498,0.4758,False,0.71
C000031251,0.4756,False,0.71
C000015431,0.2592,False,0.71
C000012370,0.6321,True,0.71
C000028537,0.3945,False,0.71
C000012027,0.3874,False,0.71
C000037542,0.3982,False,0.71
C000007367,0.1374,False,0.71
C000029421,0.4281,False,0.71
C000010570,0.9034,True,0.71
C000014491,0.6253,True,0.71
C000038584,0.3717,False,0.71
C000028210,0.507,False,0.71
C000011312,0.3362,False,0.71
C000020790,0.5035,False,0.71
C000029042,0.438,False,0.71
C000016922,0.6561,True,0.71
C000015423,0.5381,False,0.71
C000027696,0.587,True,0.71
C000015516,0.4886,False,0.71
C000030177,0.6998,True,0.71
C000017093,0.6624,True,0.71
C000035817,0.6138,True,0.71
C000038762,0.2576,False,0.71
C000000610,0.59,True,0.71
C000034124,0.7478,True,0.71
C000014840,0.5646,True,0.71
C000004160,0.261,False,0.71
C000028298,0.6633,True,0.71
C000007587,0.3878,False,0.71
C000027084,0.7567,True,0.71
C000017569,0.0,False,0.71
C000036901,0.9803,True,0.71
C000009781,0.0,False,0.71
C000013728,0.4008,False,0.71
C000031237,0.6303,True,0.71
C000024000,0.6624,True,0.71
C000037843,0.5191,False,0.71
C000000896,0.568,True,0.71
C000003965,0.599,True,0.71
C000011340,0.4323,False,0.71
C000004996,0.6271,True,0.71
C000004034,0.8129,True,0.71
C000005279,0.3772,False,0.71
C000002046,0.4393,False,0.71
C000001053,0.4673,False,0.71
C000037909,0.7349,True,0.71
C000028473,0.3047,False,0.71
C000030000,0.9196,True,0.71
C000007341,0.5702,True,0.71
C000024938,0.4236,False,0.71
C000019334,0.2415,False,0.71
C000003508,0.4537,False,0.71
C000023548,0.3898,False,0.71
C000031817,0.6604,True,0.71
C000026889,0.0901,False,0.71
C000001608,0.4344,False,0.71
C000011803,0.1996,False,0.71
C000039587,0.4158,False,0.71
C000022838,0.7746,True,0.71
C000031972,0.5063,False,0.71
C000035544,0.5688,True,0.71
C000036220,0.4427,False,0.71
C000000662,0.5148,False,0.71
C000028612,0.8504,True,0.71
C000015104,0.443,False,0.71
C000028133,0.485,False,0.71
C000017473,0.3927,False,0.71
C000025738,0.4947,False,0.71
C000013679,0.6751,True,0.71
C000004001,0.6418,True,0.71
C000003735,0.7162,True,0.71
C000026232,0.6277,True,0.71
C000033020,0.1628,False,0.71
C000028193,0.0378,False,0.71
C000005998,0.5792,True,0.71
C000020177,0.2787,False,0.71
C000027000,0.5804,True,0.71
C000039570,0.9264,True,0.71
C000021548,0.7581,True,0.71
C000000541,0.4028,False,0.71
C000018114,0.4137,False,0.71
C000016031,0.3776,False,0.71
C000039821,0.3505,False,0.71
C000004839,0.4566,False,0.71
C000039759,0.5519,True,0.71
C000001699,0.3767,False,0.71
C000012179,0.8723,True,0.71
C000020500,0.1839,False,0.71
C000034338,0.3757,False,0.71
C000003427,0.3282,False,0.71
C000010766,0.5237,False,0.71
C000027074,0.3859,False,0.71
C000018085,0.613,True,0.71
C000004683,0.6836,True,0.71
C000012580,0.5413,False,0.71
C000003655,0.6024,True,0.71
C000009711,0.3983,False,0.71
C000004335,0.6405,True,0.71
C000029144,0.3717,False,0.71
C000032079,0.4404,False,0.71
C000036017,0.3355,False,0.71
C000028308,0.6651,True,0.71
C000034047,0.3941,False,0.71
C000004927,0.6032,True,0.71
C000027164,0.3264,False,0.71
C000026685,0.4194,False,0.71
C000034301,0.4226,False,0.71
C000022544,0.7349,True,0.71
C000004776,0.5343,False,0.71
C000016152,0.6516,True,0.71
C000009761,0.2638,False,0.71
C000011343,0.7696,True,0.71
C000026272,0.7237,True,0.71
C000037233,0.6044,True,0.71
C000025152,0.6926,True,0.71
C000023167,0.1444,False,0.71
C000011086,0.6291,True,0.71
C000027430,0.2489,False,0.71
C000029717,0.2975,False,0.71
C000017673,0.5481,False,0.71
C000003875,0.4081,False,0.71
C000000976,0.4164,False,0.71
C000017899,0.695,True,0.71
C000030962,0.227,False,0.71
C000025233,0.5167,False,0.71
C000006287,0.731,True,0.71
C000033013,0.5463,False,0.71
C000029015,0.5138,False,0.71
C000010338,0.472,False,0.71
C000020856,0.249,False,0.71
C000016813,0.4558,False,0.71
C000039140,0.6422,True,0.71
C000022516,0.5041,False,0.71
C000005345,0.4335,False,0.71
C000035778,0.5008,False,0.71
C000020395,0.6112,True,0.71
C000026571,0.7417,True,0.71
C000020925,0.3827,False,0.71
C000017867,0.5488,False,0.71
C000036222,0.5946,True,0.71
C000010557,0.399,False,0.71
C000007736,0.5178,False,0.71
C000022208,0.3488,False,0.71
C000032854,0.5859,True,0.71
C000013269,0.522,False,0.71
C000032264,0.7014,True,0.71
C000006120,0.617,True,0.71
C000021536,1.0,True,0.71
C000034871,0.6348,True,0.71
C000018280,0.619,True,0.71
C000014251,0.749,True,0.71
C000000289,0.54,False,0.71
C000001930,0.6251,True,0.71
C000027856,0.5016,False,0.71
C000008777,0.336,False,0.71
C000001950,0.6122,True,0.71
C000002348,0.4532,False,0.71
C000012095,0.4594,False,0.71
C000012742,0.5406,False,0.71
C000017064,0.6828,True,0.71
C000032339,0.5674,True,0.71
C000002886,0.4944,False,0.71
C000008062,0.2831,False,0.71
C000007090,0.8288,True,0.71
C000006280,0.7754,True,0.71
C000002451,0.2875,False,0.71
C000007693,0.6537,True,0.71
C000009147,0.616,True,0.71
C000022483,0.732,True,0.71
C000025224,0.4979,False,0.71
C000029904,0.4934,False,0.71
C000010665,0.8807,True,0.71
C000005635,0.3224,False,0.71
C000027920,0.5092,False,0.71
C000039592,0.4262,False,0.71
C000002076,0.6712,True,0.71
C000039013,0.5013,False,0.71
C000012148,0.5551,True,0.71
C000031545,0.7088,True,0.71
C000026675,0.304,False,0.71
C000036703,0.4514,False,0.71
C000007611,0.4207,False,0.71
C000000503,0.5817,True,0.71
C000006532,0.355,False,0.71
C000011033,0.2818,False,0.71
C000003486,0.5238,False,0.71
C000014270,0.3548,False,0.71
C000006860,0.0422,False,0.71
C000006593,0.8864,True,0.71
C000005158,0.1283,False,0.71
C000029649,0.4635,False,0.71
C000008880,0.4038,False,0.71
C000020681,0.608,True,0.71
C000035340,0.5679,True,0.71
C000038842,0.3894,False,0.71
C000030649,0.517,False,0.71
C000033423,0.5832,True,0.71
C000000437,0.9112,True,0.71
C000007178,0.5565,True,0.71
C000006561,0.5035,False,0.71
C000014277,0.2062,False,0.71
C000004498,0.6743,True,0.71
C000018460,0.1148,False,0.71
C000015045,0.3917,False,0.71
C000012943,0.1096,False,0.71
C000027881,0.6151,True,0.71
C000012030,0.3138,False,0.71
C000000563,0.4417,False,0.71
C000006135,0.7017,True,0.71
C000036674,0.6402,True,0.71
C000007824,0.3429,False,0.71
C000004268,0.5503,True,0.71
C000018501,0.2464,False,0.71
C000030049,0.1183,False,0.71
C000034960,0.5379,False,0.71
C000031220,0.7372,True,0.71
C000038866,1.0,True,0.71
C000025211,0.6613,True,0.71
C000023112,0.4693,False,0.71
C000017590,0.6166,True,0.71
C000005975,0.1185,False,0.71
C000016857,0.8825,True,0.71
C000004490,0.3747,False,0.71
C000011231,0.6583,True,0.71
C000004211,0.3081,False,0.71
C000039025,0.7138,True,0.71
C000027448,0.5933,True,0.71
C000011864,0.9038,True,0.71
C000038853,0.9137,True,0.71
C000014018,0.5084,False,0.71
C000016374,0.7839,True,0.71
C000006026,0.1988,False,0.71
C000025737,0.6749,True,0.71
C000012751,0.5159,False,0.71
C000025154,0.2233,False,0.71
C000018977,0.2044,False,0.71
C000015428,0.5883,True,0.71
C000023087,0.2935,False,0.71
C000010087,0.2272,False,0.71
C000039764,0.5584,True,0.71
C000013700,0.5066,False,0.71
C000026359,0.4606,False,0.71
C000013635,0.7108,True,0.71
C000016700,0.2804,False,0.71
C000010800,0.5349,False,0.71
C000027695,0.5699,True,0.71
C000001166,0.56,True,0.71
C000026869,0.5141,False,0.71
C000023887,0.4251,False,0.71
C000002555,0.3938,False,0.71
C000010134,0.912,True,0.71
C000004717,0.4207,False,0.71
C000021389,0.597,True,0.71
C000036261,0.361,False,0.71
C000016322,0.6774,True,0.71
C000027139,0.6018,True,0.71
C000001409,0.5161,False,0.71
C000008216,0.5134,False,0.71
C000025875,0.1192,False,0.71
C000030557,0.5599,True,0.71
C000007348,0.314,False,0.71
C000036521,0.3472,False,0.71
C000005285,0.3815,False,0.71
C000011496,0.288,False,0.71
C000039558,0.2458,False,0.71
C000012910,0.5773,True,0.71
C000013049,0.3667,False,0.71
C000034748,0.2715,False,0.71
C000000227,0.0,False,0.71
C000020107,0.5156,False,0.71
C000025009,0.5614,True,0.71
C000027371,0.7662,True,0.71
C000029658,0.6955,True,0.71
C000020518,0.5685,True,0.71
C000029305,0.9209,True,0.71
C000027332,0.6916,True,0.71
C000009667,0.6345,True,0.71
C000022523,0.1582,False,0.71
C000005303,0.5451,False,0.71
C000014224,0.9248,True,0.71
C000023475,0.8507,True,0.71
