site,service_code,week,cases,cancels,supplied_rate,supplied_alert,reconciled_rate,rate_reconciliation_error,seasonal_expected_rate,shrunk_rate,z_value,p_value,baseline_prior_weeks,baseline_available,baseline_rule,maturity_status,minimum_denominator_met,direction,q_value_by,candidate,persistent_breach,reproducible_alert,budget_suppressed,supplied_alert_reproduced,quantity_status,limitation,cases_number_id,cancels_number_id,supplied_rate_number_id,reconciled_rate_number_id,rate_reconciliation_error_number_id,baseline_prior_weeks_number_id,seasonal_expected_rate_number_id,shrunk_rate_number_id,z_value_number_id,p_value_number_id,q_value_by_number_id
A,A-ORTH,2025-09-08,33,4,0.1212,False,0.12121212121212122,1.212121212121331e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0151-CASES,N-MONITOR-REPLAY-0151-CANCELS,N-MONITOR-REPLAY-0151-SUPPLIED_RATE,N-MONITOR-REPLAY-0151-RECONCILED_RATE,N-MONITOR-REPLAY-0151-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0151-BASELINE_PRIOR_WEEKS,,,,,
A,A-PAED,2025-09-08,29,3,0.1034,False,0.10344827586206896,4.8275862068958286e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0152-CASES,N-MONITOR-REPLAY-0152-CANCELS,N-MONITOR-REPLAY-0152-SUPPLIED_RATE,N-MONITOR-REPLAY-0152-RECONCILED_RATE,N-MONITOR-REPLAY-0152-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0152-BASELINE_PRIOR_WEEKS,,,,,
A,A-PLAS,2025-09-08,36,0,0.0,False,0.0,0.0,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0153-CASES,N-MONITOR-REPLAY-0153-CANCELS,N-MONITOR-REPLAY-0153-SUPPLIED_RATE,N-MONITOR-REPLAY-0153-RECONCILED_RATE,N-MONITOR-REPLAY-0153-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0153-BASELINE_PRIOR_WEEKS,,,,,
A,A-THOR,2025-09-08,35,2,0.0571,False,0.05714285714285714,4.2857142857143093e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0154-CASES,N-MONITOR-REPLAY-0154-CANCELS,N-MONITOR-REPLAY-0154-SUPPLIED_RATE,N-MONITOR-REPLAY-0154-RECONCILED_RATE,N-MONITOR-REPLAY-0154-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0154-BASELINE_PRIOR_WEEKS,,,,,
A,A-URO,2025-09-08,34,5,0.1471,False,0.14705882352941177,4.117647058823892e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0155-CASES,N-MONITOR-REPLAY-0155-CANCELS,N-MONITOR-REPLAY-0155-SUPPLIED_RATE,N-MONITOR-REPLAY-0155-RECONCILED_RATE,N-MONITOR-REPLAY-0155-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0155-BASELINE_PRIOR_WEEKS,,,,,
A,A-VASC,2025-09-08,34,0,0.0,False,0.0,0.0,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0156-CASES,N-MONITOR-REPLAY-0156-CANCELS,N-MONITOR-REPLAY-0156-SUPPLIED_RATE,N-MONITOR-REPLAY-0156-RECONCILED_RATE,N-MONITOR-REPLAY-0156-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0156-BASELINE_PRIOR_WEEKS,,,,,
B,B-CARD,2025-09-08,29,6,0.2069,False,0.20689655172413793,3.448275862072414e-06,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0157-CASES,N-MONITOR-REPLAY-0157-CANCELS,N-MONITOR-REPLAY-0157-SUPPLIED_RATE,N-MONITOR-REPLAY-0157-RECONCILED_RATE,N-MONITOR-REPLAY-0157-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0157-BASELINE_PRIOR_WEEKS,,,,,
B,B-ENT,2025-09-08,20,4,0.2,True,0.2,0.0,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,False,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0158-CASES,N-MONITOR-REPLAY-0158-CANCELS,N-MONITOR-REPLAY-0158-SUPPLIED_RATE,N-MONITOR-REPLAY-0158-RECONCILED_RATE,N-MONITOR-REPLAY-0158-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0158-BASELINE_PRIOR_WEEKS,,,,,
B,B-GEN,2025-09-08,31,4,0.129,False,0.12903225806451613,3.22580645161219e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0159-CASES,N-MONITOR-REPLAY-0159-CANCELS,N-MONITOR-REPLAY-0159-SUPPLIED_RATE,N-MONITOR-REPLAY-0159-RECONCILED_RATE,N-MONITOR-REPLAY-0159-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0159-BASELINE_PRIOR_WEEKS,,,,,
B,B-GYN,2025-09-08,25,2,0.08,False,0.08,0.0,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0160-CASES,N-MONITOR-REPLAY-0160-CANCELS,N-MONITOR-REPLAY-0160-SUPPLIED_RATE,N-MONITOR-REPLAY-0160-RECONCILED_RATE,N-MONITOR-REPLAY-0160-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0160-BASELINE_PRIOR_WEEKS,,,,,
B,B-NEURO,2025-09-08,28,2,0.0714,False,0.07142857142857142,2.8571428571419477e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0161-CASES,N-MONITOR-REPLAY-0161-CANCELS,N-MONITOR-REPLAY-0161-SUPPLIED_RATE,N-MONITOR-REPLAY-0161-RECONCILED_RATE,N-MONITOR-REPLAY-0161-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0161-BASELINE_PRIOR_WEEKS,,,,,
B,B-OPHT,2025-09-08,30,2,0.0667,False,0.06666666666666667,3.333333333332966e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0162-CASES,N-MONITOR-REPLAY-0162-CANCELS,N-MONITOR-REPLAY-0162-SUPPLIED_RATE,N-MONITOR-REPLAY-0162-RECONCILED_RATE,N-MONITOR-REPLAY-0162-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0162-BASELINE_PRIOR_WEEKS,,,,,
B,B-ORTH,2025-09-08,32,1,0.0312,False,0.03125,5.000000000000143e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0163-CASES,N-MONITOR-REPLAY-0163-CANCELS,N-MONITOR-REPLAY-0163-SUPPLIED_RATE,N-MONITOR-REPLAY-0163-RECONCILED_RATE,N-MONITOR-REPLAY-0163-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0163-BASELINE_PRIOR_WEEKS,,,,,
B,B-PAED,2025-09-08,39,3,0.0769,False,0.07692307692307693,2.307692307693121e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0164-CASES,N-MONITOR-REPLAY-0164-CANCELS,N-MONITOR-REPLAY-0164-SUPPLIED_RATE,N-MONITOR-REPLAY-0164-RECONCILED_RATE,N-MONITOR-REPLAY-0164-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0164-BASELINE_PRIOR_WEEKS,,,,,
B,B-PLAS,2025-09-08,36,4,0.1111,False,0.1111111111111111,1.1111111111100636e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0165-CASES,N-MONITOR-REPLAY-0165-CANCELS,N-MONITOR-REPLAY-0165-SUPPLIED_RATE,N-MONITOR-REPLAY-0165-RECONCILED_RATE,N-MONITOR-REPLAY-0165-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0165-BASELINE_PRIOR_WEEKS,,,,,
B,B-THOR,2025-09-08,26,9,0.3462,False,0.34615384615384615,4.615384615386242e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0166-CASES,N-MONITOR-REPLAY-0166-CANCELS,N-MONITOR-REPLAY-0166-SUPPLIED_RATE,N-MONITOR-REPLAY-0166-RECONCILED_RATE,N-MONITOR-REPLAY-0166-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0166-BASELINE_PRIOR_WEEKS,,,,,
B,B-URO,2025-09-08,33,3,0.0909,False,0.09090909090909091,9.090909090916921e-06,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0167-CASES,N-MONITOR-REPLAY-0167-CANCELS,N-MONITOR-REPLAY-0167-SUPPLIED_RATE,N-MONITOR-REPLAY-0167-RECONCILED_RATE,N-MONITOR-REPLAY-0167-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0167-BASELINE_PRIOR_WEEKS,,,,,
B,B-VASC,2025-09-08,28,2,0.0714,False,0.07142857142857142,2.8571428571419477e-05,,,,,6,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0168-CASES,N-MONITOR-REPLAY-0168-CANCELS,N-MONITOR-REPLAY-0168-SUPPLIED_RATE,N-MONITOR-REPLAY-0168-RECONCILED_RATE,N-MONITOR-REPLAY-0168-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0168-BASELINE_PRIOR_WEEKS,,,,,
A,A-CARD,2025-09-15,33,7,0.2121,False,0.21212121212121213,2.1212121212116353e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0169-CASES,N-MONITOR-REPLAY-0169-CANCELS,N-MONITOR-REPLAY-0169-SUPPLIED_RATE,N-MONITOR-REPLAY-0169-RECONCILED_RATE,N-MONITOR-REPLAY-0169-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0169-BASELINE_PRIOR_WEEKS,,,,,
A,A-ENT,2025-09-15,37,4,0.1081,False,0.10810810810810811,8.108108108112466e-06,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0170-CASES,N-MONITOR-REPLAY-0170-CANCELS,N-MONITOR-REPLAY-0170-SUPPLIED_RATE,N-MONITOR-REPLAY-0170-RECONCILED_RATE,N-MONITOR-REPLAY-0170-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0170-BASELINE_PRIOR_WEEKS,,,,,
A,A-GEN,2025-09-15,41,1,0.0244,False,0.024390243902439025,9.756097560976312e-06,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0171-CASES,N-MONITOR-REPLAY-0171-CANCELS,N-MONITOR-REPLAY-0171-SUPPLIED_RATE,N-MONITOR-REPLAY-0171-RECONCILED_RATE,N-MONITOR-REPLAY-0171-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0171-BASELINE_PRIOR_WEEKS,,,,,
A,A-GYN,2025-09-15,31,2,0.0645,False,0.06451612903225806,1.612903225806095e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0172-CASES,N-MONITOR-REPLAY-0172-CANCELS,N-MONITOR-REPLAY-0172-SUPPLIED_RATE,N-MONITOR-REPLAY-0172-RECONCILED_RATE,N-MONITOR-REPLAY-0172-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0172-BASELINE_PRIOR_WEEKS,,,,,
A,A-NEURO,2025-09-15,31,3,0.0968,False,0.0967741935483871,2.580645161290307e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0173-CASES,N-MONITOR-REPLAY-0173-CANCELS,N-MONITOR-REPLAY-0173-SUPPLIED_RATE,N-MONITOR-REPLAY-0173-RECONCILED_RATE,N-MONITOR-REPLAY-0173-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0173-BASELINE_PRIOR_WEEKS,,,,,
A,A-OPHT,2025-09-15,40,7,0.175,False,0.175,0.0,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0174-CASES,N-MONITOR-REPLAY-0174-CANCELS,N-MONITOR-REPLAY-0174-SUPPLIED_RATE,N-MONITOR-REPLAY-0174-RECONCILED_RATE,N-MONITOR-REPLAY-0174-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0174-BASELINE_PRIOR_WEEKS,,,,,
A,A-ORTH,2025-09-15,45,6,0.1333,False,0.13333333333333333,3.333333333332966e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0175-CASES,N-MONITOR-REPLAY-0175-CANCELS,N-MONITOR-REPLAY-0175-SUPPLIED_RATE,N-MONITOR-REPLAY-0175-RECONCILED_RATE,N-MONITOR-REPLAY-0175-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0175-BASELINE_PRIOR_WEEKS,,,,,
A,A-PAED,2025-09-15,34,3,0.0882,False,0.08823529411764706,3.5294117647063916e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0176-CASES,N-MONITOR-REPLAY-0176-CANCELS,N-MONITOR-REPLAY-0176-SUPPLIED_RATE,N-MONITOR-REPLAY-0176-RECONCILED_RATE,N-MONITOR-REPLAY-0176-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0176-BASELINE_PRIOR_WEEKS,,,,,
A,A-PLAS,2025-09-15,39,4,0.1026,False,0.10256410256410256,3.5897435897436214e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0177-CASES,N-MONITOR-REPLAY-0177-CANCELS,N-MONITOR-REPLAY-0177-SUPPLIED_RATE,N-MONITOR-REPLAY-0177-RECONCILED_RATE,N-MONITOR-REPLAY-0177-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0177-BASELINE_PRIOR_WEEKS,,,,,
A,A-THOR,2025-09-15,28,2,0.0714,False,0.07142857142857142,2.8571428571419477e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0178-CASES,N-MONITOR-REPLAY-0178-CANCELS,N-MONITOR-REPLAY-0178-SUPPLIED_RATE,N-MONITOR-REPLAY-0178-RECONCILED_RATE,N-MONITOR-REPLAY-0178-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0178-BASELINE_PRIOR_WEEKS,,,,,
A,A-URO,2025-09-15,33,2,0.0606,False,0.06060606060606061,6.060606060606655e-06,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0179-CASES,N-MONITOR-REPLAY-0179-CANCELS,N-MONITOR-REPLAY-0179-SUPPLIED_RATE,N-MONITOR-REPLAY-0179-RECONCILED_RATE,N-MONITOR-REPLAY-0179-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0179-BASELINE_PRIOR_WEEKS,,,,,
A,A-VASC,2025-09-15,32,1,0.0312,False,0.03125,5.000000000000143e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0180-CASES,N-MONITOR-REPLAY-0180-CANCELS,N-MONITOR-REPLAY-0180-SUPPLIED_RATE,N-MONITOR-REPLAY-0180-RECONCILED_RATE,N-MONITOR-REPLAY-0180-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0180-BASELINE_PRIOR_WEEKS,,,,,
B,B-CARD,2025-09-15,38,7,0.1842,False,0.18421052631578946,1.0526315789460838e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0181-CASES,N-MONITOR-REPLAY-0181-CANCELS,N-MONITOR-REPLAY-0181-SUPPLIED_RATE,N-MONITOR-REPLAY-0181-RECONCILED_RATE,N-MONITOR-REPLAY-0181-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0181-BASELINE_PRIOR_WEEKS,,,,,
B,B-ENT,2025-09-15,27,5,0.1852,False,0.18518518518518517,1.4814814814828603e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0182-CASES,N-MONITOR-REPLAY-0182-CANCELS,N-MONITOR-REPLAY-0182-SUPPLIED_RATE,N-MONITOR-REPLAY-0182-RECONCILED_RATE,N-MONITOR-REPLAY-0182-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0182-BASELINE_PRIOR_WEEKS,,,,,
B,B-GEN,2025-09-15,23,1,0.0435,False,0.043478260869565216,2.1739130434780818e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0183-CASES,N-MONITOR-REPLAY-0183-CANCELS,N-MONITOR-REPLAY-0183-SUPPLIED_RATE,N-MONITOR-REPLAY-0183-RECONCILED_RATE,N-MONITOR-REPLAY-0183-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0183-BASELINE_PRIOR_WEEKS,,,,,
B,B-GYN,2025-09-15,30,5,0.1667,False,0.16666666666666666,3.333333333332966e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0184-CASES,N-MONITOR-REPLAY-0184-CANCELS,N-MONITOR-REPLAY-0184-SUPPLIED_RATE,N-MONITOR-REPLAY-0184-RECONCILED_RATE,N-MONITOR-REPLAY-0184-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0184-BASELINE_PRIOR_WEEKS,,,,,
B,B-NEURO,2025-09-15,29,4,0.1379,False,0.13793103448275862,3.103448275862397e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0185-CASES,N-MONITOR-REPLAY-0185-CANCELS,N-MONITOR-REPLAY-0185-SUPPLIED_RATE,N-MONITOR-REPLAY-0185-RECONCILED_RATE,N-MONITOR-REPLAY-0185-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0185-BASELINE_PRIOR_WEEKS,,,,,
B,B-OPHT,2025-09-15,19,1,0.0526,False,0.05263157894736842,3.157894736841721e-05,,,,,7,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,False,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0186-CASES,N-MONITOR-REPLAY-0186-CANCELS,N-MONITOR-REPLAY-0186-SUPPLIED_RATE,N-MONITOR-REPLAY-0186-RECONCILED_RATE,N-MONITOR-REPLAY-0186-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0186-BASELINE_PRIOR_WEEKS,,,,,
